[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'DBController' (AbstractBeanFactory.java:264)
[main] TRACE | org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor | Autowiring by type from bean name 'computerService' to bean named 'DBController' (AutowiredAnnotationBeanPostProcessor.java:586)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Finished creating instance of bean 'computerService' (AbstractAutowireCapableBeanFactory.java:526)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'companyService' (AbstractBeanFactory.java:264)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'CLIController' via constructor to bean named 'cliView' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'CLIController' via constructor to bean named 'cliAsker' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'CLIController' via constructor to bean named 'computerService' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'CLIController' via constructor to bean named 'companyService' (ConstructorResolver.java:808)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Eagerly caching bean 'CLIController' to allow for resolving potential circular references (AbstractAutowireCapableBeanFactory.java:592)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Finished creating instance of bean 'CLIController' (AbstractAutowireCapableBeanFactory.java:526)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'DBController' (AbstractBeanFactory.java:264)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'companyService' (AbstractBeanFactory.java:264)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'computerService' (AbstractBeanFactory.java:264)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'cli' (DefaultSingletonBeanRegistry.java:225)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating instance of bean 'cli' (AbstractAutowireCapableBeanFactory.java:489)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'CLIController' (AbstractBeanFactory.java:264)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'cli' via constructor to bean named 'CLIController' (ConstructorResolver.java:808)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Eagerly caching bean 'cli' to allow for resolving potential circular references (AbstractAutowireCapableBeanFactory.java:592)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Finished creating instance of bean 'cli' (AbstractAutowireCapableBeanFactory.java:526)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'cliAsker' (AbstractBeanFactory.java:264)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'cliView' (AbstractBeanFactory.java:264)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'aspects' (DefaultSingletonBeanRegistry.java:225)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating instance of bean 'aspects' (AbstractAutowireCapableBeanFactory.java:489)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Eagerly caching bean 'aspects' to allow for resolving potential circular references (AbstractAutowireCapableBeanFactory.java:592)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Finished creating instance of bean 'aspects' (AbstractAutowireCapableBeanFactory.java:526)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'HikariDataSource' (AbstractBeanFactory.java:264)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator' (AbstractBeanFactory.java:264)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.spring.config.SpringConfig$$EnhancerBySpringCGLIB$$a127796 (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.spring.config.DBConfig$$EnhancerBySpringCGLIB$$3c034947 (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.persistence.dao.CompanyDAO (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.persistence.dao.ComputerDAO (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.persistence.mapper.DBCompanyMapper (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.persistence.mapper.DBComputerMapper (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.controller.CLIController (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.controller.DBController (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.service.CompanyService (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.service.ComputerService (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.ui.CLI (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.ui.CLIAsker (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.ui.CLIView (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.excilys.cdb.spring.aspect.Aspects (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.event.EventListenerMethodProcessor | No @EventListener annotations found on bean class: com.zaxxer.hikari.HikariDataSource (EventListenerMethodProcessor.java:186)
[main] TRACE | org.springframework.context.annotation.AnnotationConfigApplicationContext | No 'lifecycleProcessor' bean, using [DefaultLifecycleProcessor] (AbstractApplicationContext.java:842)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'lifecycleProcessor' (AbstractBeanFactory.java:264)
[main] TRACE | org.springframework.core.env.PropertySourcesPropertyResolver | Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'systemProperties' (PropertySourcesPropertyResolver.java:82)
[main] TRACE | org.springframework.core.env.PropertySourcesPropertyResolver | Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'systemEnvironment' (PropertySourcesPropertyResolver.java:82)
[main] TRACE | org.springframework.core.env.PropertySourcesPropertyResolver | Could not find key 'spring.liveBeansView.mbeanDomain' in any property source (PropertySourcesPropertyResolver.java:96)
[main] TRACE | org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'cli' (AbstractBeanFactory.java:264)
[main] DEBUG | org.springframework.context.annotation.AnnotationConfigApplicationContext | Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@27e47833 (AbstractApplicationContext.java:629)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/persistence/dao/CompanyDAO.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/persistence/dao/ComputerDAO.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/persistence/mapper/DBCompanyMapper.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/persistence/mapper/DBComputerMapper.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/controller/CLIController.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/controller/DBController.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/service/CompanyService.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/service/ComputerService.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/ui/CLI.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/ui/CLIAsker.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/ui/CLIView.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.context.annotation.ClassPathBeanDefinitionScanner | Identified candidate component class: file [/home/excilys/Bureau/cdb/target/classes/com/excilys/cdb/spring/aspect/Aspects.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Overriding bean definition for bean 'HikariDataSource' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=null; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=springConfig; factoryMethodName=HikariDataSource; initMethodName=null; destroyMethodName=(inferred); defined in com.excilys.cdb.spring.config.SpringConfig] with [Root bean: class [null]; scope=; abstract=false; lazyInit=null; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=DBConfig; factoryMethodName=HikariDataSource; initMethodName=null; destroyMethodName=(inferred); defined in com.excilys.cdb.spring.config.DBConfig] (DefaultListableBeanFactory.java:1007)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'springConfig' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.aop.aspectj.annotation.ReflectiveAspectJAdvisorFactory | Found AspectJ method: public java.lang.Object com.excilys.cdb.spring.aspect.Aspects.dataAccessOperation(org.aspectj.lang.ProceedingJoinPoint) throws java.lang.Throwable (ReflectiveAspectJAdvisorFactory.java:258)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'DBConfig' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'companyDAO' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'DBCompanyMapper' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'HikariDataSource' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'companyDAO' via constructor to bean named 'DBCompanyMapper' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'companyDAO' via constructor to bean named 'HikariDataSource' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'computerDAO' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'DBComputerMapper' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'DBComputerMapper' via constructor to bean named 'DBCompanyMapper' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'computerDAO' via constructor to bean named 'HikariDataSource' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'computerDAO' via constructor to bean named 'DBComputerMapper' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'CLIController' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'cliView' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'cliAsker' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'companyService' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'DBController' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'DBController' via constructor to bean named 'computerDAO' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'DBController' via constructor to bean named 'companyDAO' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'DBController' via constructor to bean named 'DBComputerMapper' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'DBController' via constructor to bean named 'DBCompanyMapper' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'companyService' via constructor to bean named 'DBController' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'cliAsker' via constructor to bean named 'companyService' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'computerService' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'CLIController' via constructor to bean named 'cliView' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'CLIController' via constructor to bean named 'cliAsker' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'CLIController' via constructor to bean named 'computerService' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'CLIController' via constructor to bean named 'companyService' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'cli' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'cli' via constructor to bean named 'CLIController' (ConstructorResolver.java:808)
[main] DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'aspects' (DefaultSingletonBeanRegistry.java:225)
[main] DEBUG | org.springframework.jdbc.core.JdbcTemplate                   | Executing prepared SQL query (JdbcTemplate.java:711)
[main] DEBUG | org.springframework.jdbc.core.JdbcTemplate                   | Executing prepared SQL statement [SELECT COUNT(computer.id) AS count FROM computer LEFT JOIN company ON computer.company_id = company.id WHERE computer.name LIKE CONCAT('%', ?, '%')] (JdbcTemplate.java:643)
[main] DEBUG | org.springframework.jdbc.datasource.DataSourceUtils          | Fetching JDBC Connection from DataSource (DataSourceUtils.java:115)
[main] INFO  | com.excilys.cdb.spring.aspect.Aspects                        | Method CountComputers took 116895539 ns to execute (Aspects.java:25)
[main] DEBUG | org.springframework.jdbc.core.JdbcTemplate                   | Executing prepared SQL query (JdbcTemplate.java:711)
[main] DEBUG | org.springframework.jdbc.core.JdbcTemplate                   | Executing prepared SQL statement [SELECT computer.id, computer.name, introduced, discontinued, company.id, company.name FROM computer LEFT JOIN company ON computer.company_id = company.id WHERE computer.name LIKE CONCAT('%', ?, '%') AND computer.id IS NOT NULL ORDER BY computer.id ASC LIMIT ? OFFSET ?] (JdbcTemplate.java:643)
[main] DEBUG | org.springframework.jdbc.datasource.DataSourceUtils          | Fetching JDBC Connection from DataSource (DataSourceUtils.java:115)
[main] INFO  | com.excilys.cdb.spring.aspect.Aspects                        | Method search took 8706429 ns to execute (Aspects.java:25)
